input_value,input_label,pred_value,pred_label
61,elevated,63.537594,elevated
53,normal,52.672504,normal
34,normal,33.76387,normal
54,normal,52.647873,normal
59,elevated,59.839607,elevated
80,elevated,83.16004,elevated
71,elevated,70.65122,elevated
47,normal,48.763424,normal
67,elevated,69.589615,elevated
71,elevated,74.33642,elevated
55,normal,55.669785,elevated
66,elevated,65.52205,elevated
38,normal,37.370243,normal
52,normal,50.324623,normal
40,normal,37.95408,normal
57,elevated,58.246864,elevated
54,normal,54.665337,normal
60,elevated,59.570927,elevated
40,normal,40.807404,normal
60,elevated,60.836063,elevated
53,normal,54.616184,normal
40,normal,41.612846,normal
57,elevated,59.72307,elevated
55,normal,56.286797,elevated
49,normal,49.2277,normal
31,normal,28.339916,normal
33,normal,53.212803,normal
54,normal,52.623627,normal
55,normal,57.152863,elevated
48,normal,50.42361,normal
58,elevated,58.728775,elevated
69,elevated,71.30528,elevated
52,normal,47.4248,normal
50,normal,50.91934,normal
52,normal,52.428703,normal
52,normal,50.19753,normal
49,normal,51.527046,normal
70,elevated,70.34518,elevated
45,normal,44.775425,normal
56,elevated,57.234493,elevated
53,normal,53.282314,normal
37,normal,38.586624,normal
45,normal,41.23517,normal
58,elevated,58.097527,elevated
66,elevated,65.13053,elevated
57,elevated,55.83399,elevated
54,normal,56.245598,elevated
56,elevated,55.39111,elevated
52,normal,53.359013,normal
58,elevated,59.110443,elevated
51,normal,52.3091,normal
48,normal,51.485664,normal
56,elevated,57.58958,elevated
39,normal,44.21899,normal
58,elevated,58.87268,elevated
42,normal,41.84403,normal
55,normal,55.539135,elevated
52,normal,52.217304,normal
53,normal,53.612106,normal
38,normal,37.49662,normal
67,elevated,67.90473,elevated
46,normal,47.849033,normal
50,normal,49.181744,normal
65,elevated,66.52592,elevated
48,normal,49.76897,normal
69,elevated,70.68547,elevated
30,normal,33.371174,normal
54,normal,55.69998,elevated
55,normal,55.190487,elevated
33,normal,33.096462,normal
55,normal,55.325058,elevated
74,elevated,76.690414,elevated
40,normal,40.210415,normal
53,normal,52.47935,normal
60,elevated,59.42431,elevated
49,normal,52.19058,normal
47,normal,44.269295,normal
39,normal,40.705524,normal
38,normal,41.27077,normal
55,normal,55.11345,elevated
53,normal,52.96058,normal
73,elevated,74.46219,elevated
51,normal,52.57783,normal
53,normal,54.791145,normal
54,normal,54.370594,normal
49,normal,52.137974,normal
53,normal,49.532692,normal
61,elevated,60.84744,elevated
65,elevated,66.121635,elevated
46,normal,44.24896,normal
53,normal,53.181927,normal
47,normal,48.45052,normal
59,elevated,59.015324,elevated
55,normal,56.37502,elevated
62,elevated,62.48318,elevated
44,normal,42.859505,normal
105,elevated,103.98135,elevated
56,elevated,58.266056,elevated
44,normal,41.592224,normal
49,normal,47.27272,normal
55,normal,55.054497,elevated
60,elevated,58.7072,elevated
103,elevated,101.00267,elevated
53,normal,53.70193,normal
56,elevated,56.681423,elevated
51,normal,53.50155,normal
56,elevated,57.682392,elevated
61,elevated,62.52594,elevated
57,elevated,58.570976,elevated
41,normal,42.88427,normal
59,elevated,59.873352,elevated
58,elevated,58.598988,elevated
43,normal,45.355946,normal
94,elevated,92.64205,elevated
66,elevated,67.65285,elevated
79,elevated,79.40038,elevated
57,elevated,55.5509,elevated
51,normal,47.792747,normal
96,elevated,92.96324,elevated
50,normal,53.368504,normal
53,normal,53.93668,normal
52,normal,52.707005,normal
41,normal,44.055668,normal
62,elevated,63.707462,elevated
60,elevated,63.02684,elevated
61,elevated,61.315823,elevated
54,normal,55.516815,elevated
53,normal,53.92706,normal
41,normal,42.310238,normal
24,normal,26.466825,normal
65,elevated,66.04482,elevated
57,elevated,56.80107,elevated
44,normal,45.193535,normal
54,normal,55.30198,elevated
64,elevated,63.81113,elevated
73,elevated,76.1181,elevated
56,elevated,56.284622,elevated
61,elevated,61.409588,elevated
53,normal,53.078,normal
49,normal,48.12337,normal
38,normal,40.98682,normal
59,elevated,59.93208,elevated
59,elevated,58.788834,elevated
60,elevated,62.008816,elevated
30,normal,31.172836,normal
34,normal,37.153576,normal
62,elevated,62.4226,elevated
57,elevated,57.5897,elevated
56,elevated,55.54302,elevated
47,normal,47.996426,normal
58,elevated,57.739456,elevated
45,normal,44.89331,normal
73,elevated,76.15687,elevated
61,elevated,61.84169,elevated
38,normal,37.016716,normal
43,normal,45.43041,normal
57,elevated,56.79958,elevated
67,elevated,66.63305,elevated
54,normal,54.90198,normal
59,elevated,60.682926,elevated
43,normal,49.528034,normal
55,normal,57.23348,elevated
64,elevated,67.87106,elevated
57,elevated,57.769863,elevated
52,normal,53.083237,normal
48,normal,51.706223,normal
62,elevated,61.138603,elevated
54,normal,55.529507,elevated
61,elevated,60.83975,elevated
56,elevated,57.434975,elevated
52,normal,52.760086,normal
53,normal,53.882996,normal
59,elevated,60.262184,elevated
54,normal,54.308666,normal
54,normal,55.438343,elevated
52,normal,52.923084,normal
45,normal,43.885273,normal
52,normal,54.826183,normal
49,normal,51.23352,normal
46,normal,46.059464,normal
