input_value,input_label,pred_value,pred_label
56,elevated,54.4361,normal
34,normal,35.269222,normal
54,normal,53.78124,normal
54,normal,52.91595,normal
46,normal,44.31846,normal
48,normal,49.955055,normal
59,elevated,59.075653,elevated
49,normal,50.251778,normal
46,normal,43.751907,normal
55,normal,52.58852,normal
51,normal,50.015892,normal
65,elevated,63.297623,elevated
65,elevated,63.307762,elevated
56,elevated,54.46415,normal
22,normal,22.07806,normal
55,normal,54.337303,normal
34,normal,33.61895,normal
41,normal,44.569977,normal
69,elevated,66.15416,elevated
37,normal,34.6803,normal
53,normal,52.584698,normal
56,elevated,56.860306,elevated
57,elevated,55.965824,elevated
52,normal,50.56368,normal
60,elevated,58.94009,elevated
57,elevated,54.505245,normal
69,elevated,69.53558,elevated
39,normal,36.336422,normal
47,normal,43.647514,normal
69,elevated,65.199844,elevated
47,normal,49.895264,normal
63,elevated,62.36069,elevated
58,elevated,56.605812,elevated
35,normal,32.539856,normal
62,elevated,59.306812,elevated
52,normal,50.512436,normal
40,normal,42.003075,normal
54,normal,53.90119,normal
51,normal,46.6255,normal
55,normal,53.766006,normal
44,normal,45.315388,normal
56,elevated,54.88023,normal
51,normal,52.012447,normal
53,normal,51.671757,normal
58,elevated,57.04779,elevated
39,normal,37.740555,normal
54,normal,51.442413,normal
34,normal,36.36668,normal
75,elevated,72.20458,elevated
42,normal,40.39867,normal
52,normal,50.150715,normal
47,normal,47.458622,normal
60,elevated,60.9969,elevated
45,normal,43.22099,normal
61,elevated,59.865814,elevated
71,elevated,70.13223,elevated
46,normal,45.44903,normal
64,elevated,62.36607,elevated
57,elevated,57.333626,elevated
55,normal,52.012634,normal
57,elevated,56.876915,elevated
52,normal,50.75764,normal
39,normal,37.92617,normal
29,normal,28.794012,normal
39,normal,37.38405,normal
37,normal,33.75341,normal
39,normal,35.175785,normal
61,elevated,58.334675,elevated
72,elevated,71.45233,elevated
39,normal,40.411816,normal
37,normal,37.324074,normal
62,elevated,61.756252,elevated
44,normal,43.785606,normal
24,normal,23.960262,normal
30,normal,30.044138,normal
52,normal,50.56444,normal
33,normal,31.075397,normal
51,normal,51.766014,normal
57,elevated,55.926666,elevated
31,normal,29.800049,normal
58,elevated,57.600784,elevated
56,elevated,54.860126,normal
20,normal,18.443687,normal
33,normal,33.854813,normal
45,normal,43.411804,normal
31,normal,30.539341,normal
52,normal,51.293617,normal
48,normal,45.95983,normal
39,normal,41.41487,normal
59,elevated,58.389786,elevated
51,normal,51.96008,normal
90,elevated,93.50506,elevated
27,normal,24.666159,normal
56,elevated,54.699577,normal
57,elevated,53.66259,normal
60,elevated,57.55873,elevated
70,elevated,68.43858,elevated
38,normal,38.882492,normal
54,normal,52.13776,normal
56,elevated,53.50013,normal
49,normal,47.17988,normal
40,normal,39.352768,normal
49,normal,52.331993,normal
32,normal,34.87826,normal
37,normal,37.77159,normal
60,elevated,59.993347,elevated
64,elevated,62.41957,elevated
65,elevated,64.87747,elevated
55,normal,52.919224,normal
51,normal,51.56777,normal
30,normal,30.474428,normal
39,normal,35.971634,normal
58,elevated,56.56244,elevated
60,elevated,57.72933,elevated
36,normal,37.56125,normal
46,normal,41.61468,normal
33,normal,34.486572,normal
53,normal,52.048237,normal
65,elevated,62.509747,elevated
32,normal,31.056162,normal
34,normal,33.849,normal
54,normal,52.972893,normal
40,normal,42.99253,normal
53,normal,50.84001,normal
43,normal,42.8841,normal
44,normal,44.808235,normal
