input_value,input_label,pred_value,pred_label
52,normal,50.61216,normal
59,elevated,60.81389,elevated
52,normal,53.813316,normal
34,normal,34.241817,normal
45,normal,48.703613,normal
43,normal,40.06673,normal
36,normal,34.011677,normal
29,normal,28.00283,normal
36,normal,39.539413,normal
53,normal,54.235535,normal
51,normal,53.907803,normal
52,normal,51.812065,normal
58,elevated,59.48331,elevated
53,normal,53.238087,normal
60,elevated,59.369938,elevated
54,normal,55.28346,elevated
43,normal,42.11772,normal
65,elevated,65.231285,elevated
40,normal,43.359314,normal
53,normal,54.59907,normal
53,normal,54.4888,normal
37,normal,35.990475,normal
56,elevated,57.255447,elevated
46,normal,47.37585,normal
26,normal,26.732948,normal
40,normal,40.24557,normal
59,elevated,60.73882,elevated
57,elevated,60.199986,elevated
41,normal,44.52168,normal
42,normal,45.73457,normal
49,normal,54.998764,normal
45,normal,43.17759,normal
52,normal,53.314754,normal
53,normal,55.186024,elevated
54,normal,54.363018,normal
54,normal,55.17308,elevated
57,elevated,55.283886,elevated
53,normal,52.861362,normal
52,normal,51.50098,normal
61,elevated,61.70864,elevated
75,elevated,80.92448,elevated
58,elevated,59.25335,elevated
30,normal,29.668602,normal
52,normal,52.94552,normal
48,normal,45.501602,normal
45,normal,47.809677,normal
60,elevated,61.8714,elevated
37,normal,39.964523,normal
38,normal,35.641796,normal
40,normal,39.903328,normal
59,elevated,60.100952,elevated
54,normal,55.040905,elevated
53,normal,52.87405,normal
52,normal,53.155857,normal
49,normal,50.518154,normal
60,elevated,63.01097,elevated
50,normal,48.078552,normal
30,normal,27.653252,normal
62,elevated,61.571102,elevated
57,elevated,57.288395,elevated
72,elevated,74.78994,elevated
62,elevated,62.052967,elevated
52,normal,53.55632,normal
62,elevated,63.890244,elevated
71,elevated,75.347404,elevated
53,normal,54.346336,normal
58,elevated,58.903095,elevated
40,normal,41.368256,normal
61,elevated,61.407867,elevated
48,normal,47.221104,normal
42,normal,44.852676,normal
51,normal,51.239674,normal
52,normal,51.303455,normal
43,normal,44.056442,normal
59,elevated,60.961998,elevated
42,normal,44.67693,normal
42,normal,42.46255,normal
57,elevated,59.303078,elevated
52,normal,53.114754,normal
52,normal,53.240707,normal
38,normal,39.375072,normal
51,normal,60.61975,elevated
52,normal,51.691925,normal
